I,Q
-0.79059419,0.08470361
-0.74933944,0.30569141
-0.70217985,0.48668659
-0.66288826,0.61618305
-0.64273324,0.68602915
-0.64663471,0.69401375
-0.67805463,0.63603805
-0.73419569,0.52108795
-0.80219536,0.35621530
-0.86684307,0.15419521
-0.91094252,-0.06943960
-0.91802608,-0.29777476
-0.87508413,-0.51407409
-0.77296077,-0.70526071
-0.61617133,-0.85708638
-0.40857417,-0.95949933
-0.16752042,-1.01152974
0.08613303,-1.01508423
0.32857725,-0.97636242
0.53593412,-0.90495597
0.68713708,-0.81269563
0.76834155,-0.71432325
0.76642577,-0.61800337
0.68470031,-0.53909423
0.52805075,-0.48452108
0.31028417,-0.46046415
0.05053617,-0.47001881
-0.22887978,-0.51292664
-0.50480570,-0.58545052
-0.75738658,-0.68234457
-0.96366558,-0.78885178
-1.11377730,-0.89611518
-1.19694642,-0.98734229
-1.20999576,-1.04742994
-1.15511195,-1.06266189
-1.03911351,-1.02246115
-0.87245026,-0.92106839
-0.66616501,-0.76082220
-0.43907377,-0.54674583
-0.20194255,-0.29090113
0.02857229,-0.01581207
0.23890523,0.25361212
0.41717478,0.49082955
0.55354754,0.67084131
0.64050030,0.77345996
0.67495290,0.78813215
0.65018419,0.70982525
0.57085823,0.54429282
0.43842662,0.31194226
0.25955526,0.03972758
0.04417870,-0.24004902
-0.19476939,-0.49366800
-0.44192444,-0.69019486
-0.67844764,-0.80343889
-0.89146044,-0.82323645
-1.06055781,-0.74231248
-1.17399292,-0.57120166
-1.22168868,-0.32853414
-1.19825084,-0.04025068
-1.10372073,0.26394411
-0.94387492,0.55442335
-0.73192052,0.80328458
-0.47944501,0.99542537
-0.20998368,1.11537626
0.05740226,1.16244820
0.30168080,1.14155442
0.50367349,1.06328588
0.64782341,0.94151049
0.72363106,0.79086800
0.72466627,0.62650863
0.65716523,0.45428236
0.52485518,0.28488114
0.34276346,0.11923659
0.12743585,-0.04227196
-0.10292176,-0.20039151
-0.33027808,-0.35555812
-0.53844761,-0.50668868
-0.71249641,-0.65237203
-0.84788656,-0.78455131
-0.93599721,-0.89337657
-0.97876542,-0.97254046
-0.97984082,-1.01432285
-0.94571348,-1.01277580
-0.88483537,-0.96477366
-0.80677576,-0.87067126
-0.71955809,-0.73639464
-0.63732099,-0.56483544
-0.56496118,-0.36994542
-0.51242382,-0.16095676
-0.48589482,0.05040781
-0.48920182,0.25290341
-0.52332278,0.43666309
-0.58598559,0.59386982
-0.67337404,0.71724120
-0.77400410,0.80637653
-0.87353935,0.86333150
-0.96002969,0.88804517
-1.01899529,0.88424083
-1.03694842,0.85715912
-1.00315203,0.81317780
-0.91131609,0.75939065
-0.76289790,0.70506024
-0.55963206,0.65282073
-0.31840774,0.61296517
-0.05567098,0.58814151
0.20593665,0.58121173
0.44188407,0.59301156
0.62860769,0.62219373
0.74646941,0.66528170
0.78431608,0.71888229
0.73311151,0.77192251
0.60163762,0.82117485
0.40137033,0.85726645
0.15322608,0.87375535
-0.11696468,0.86582933
-0.38178426,0.83065541
-0.61580200,0.76741632
-0.79694280,0.67898281
-0.91727510,0.56318631
-0.96951700,0.42714087
-0.96177191,0.27204494
-0.90781108,0.10128313
-0.82646366,-0.08143218
-0.73840478,-0.27176542
-0.66277973,-0.46431160
-0.61611912,-0.65021638
-0.60188394,-0.82308056
-0.62427608,-0.97464858
-0.67372414,-1.09098216
-0.73665569,-1.15973488
-0.79595160,-1.16978598
-0.83379000,-1.11309051
-0.83448797,-0.98653988
-0.78882153,-0.79541751
-0.68943517,-0.54807046
-0.53581622,-0.26019888
-0.33823492,0.04195447
-0.11021854,0.33006252
0.13149217,0.57493350
0.36919227,0.75015016
0.58637607,0.83569822
0.76757212,0.82295462
0.90567253,0.71048193
0.99798977,0.50892217
1.04165045,0.24424056
1.03904215,-0.05118220
0.99485112,-0.34061236
0.91496521,-0.58768586
0.80552565,-0.76119513
0.67035114,-0.83731126
0.51892216,-0.80865873
0.35158927,-0.68112622
0.17463183,-0.46879953
-0.00765940,-0.19769075
-0.19068609,0.10003507
-0.36927204,0.39070386
-0.53757924,0.64386045
-0.68732304,0.83828674
-0.81639487,0.95657854
-0.91451743,1.00119539
-0.97856214,0.97913232
-1.00473994,0.90805756
-0.99091472,0.81098818
-0.93686340,0.71220901
-0.84437514,0.63318846
-0.71525920,0.59107211
-0.55939910,0.58816146
-0.37956689,0.62601283
-0.18575448,0.69149984
0.01362772,0.76733202
0.21030971,0.83327749
0.39656010,0.86964959
0.56547931,0.86054398
0.71311067,0.79438779
0.83026182,0.67356591
0.91737819,0.49965982
0.96977980,0.28708926
0.98597784,0.05273227
0.96575265,-0.18473897
0.91011487,-0.40746560
0.82122882,-0.60060874
0.70422881,-0.75192505
0.55881704,-0.85860660
0.39397410,-0.92273381
0.21307805,-0.94608204
0.02213153,-0.93511615
-0.17224015,-0.89778834
-0.36291675,-0.84243326
-0.54247599,-0.77700091
-0.70538347,-0.71060172
-0.84005507,-0.64518031
-0.94409478,-0.59049057
-1.00996495,-0.54947371
-1.03374374,-0.52656637
-1.01358981,-0.52550209
-0.94998298,-0.54871625
-0.84578025,-0.59653358
-0.70799705,-0.66441372
-0.54128233,-0.74854844
-0.35179491,-0.84137990
-0.15096056,-0.92778488
0.05139864,-0.99254627
0.24582013,-1.02033519
0.42382003,-0.99799548
0.57840048,-0.91684647
0.70248848,-0.77652005
0.79533626,-0.57991199
0.85821527,-0.33764906
0.88999458,-0.07139211
0.89319793,0.19450721
0.87188257,0.43403977
0.83139016,0.62287193
0.77804464,0.74154405
0.72071377,0.77995911
0.66210603,0.73063936
0.61312249,0.60383834
0.57756446,0.41177153
0.55992461,0.17484801
0.56297913,-0.08306921
0.58736043,-0.33779186
0.63125910,-0.56775676
0.68840538,-0.75443982
0.75651263,-0.88997236
0.82289549,-0.97316017
0.87996691,-1.00454021
0.91786255,-0.99127027
0.92742513,-0.94350411
0.90130057,-0.87264947
0.83492002,-0.78989525
0.72914268,-0.70713560
0.58439483,-0.63031234
0.40490724,-0.56377173
0.20247394,-0.51487700
-0.01077065,-0.48806792
-0.22174527,-0.48682532
-0.41784456,-0.51336658
-0.58826673,-0.56799164
-0.72698703,-0.65013736
-0.82720028,-0.74926830
-0.88584257,-0.85923228
-0.90763617,-0.96366098
-0.89817819,-1.04530952
-0.86489740,-1.08603904
-0.81601530,-1.06939695
-0.75960540,-0.98352080
-0.70480426,-0.82580182
-0.65519753,-0.59664439
-0.61304804,-0.31514585
-0.58372346,-0.00364097
-0.56964127,0.30629751
-0.57228942,0.57955274
-0.59219201,0.78227084
-0.62870963,0.88700885
-0.67778385,0.87931969
-0.73776639,0.75491030
-0.80480254,0.52537956
-0.86849498,0.22158160
-0.91854304,-0.11596485
-0.94373402,-0.44055164
-0.93328090,-0.70592840
-0.87842897,-0.87319511
-0.77601135,-0.91492392
-0.62153482,-0.82763307
-0.42481833,-0.61856011
-0.19523392,-0.31911304
0.05087532,0.02756507
0.29390002,0.37099755
0.51347611,0.66090190
0.69137515,0.85475178
0.81623668,0.92226525
0.87752747,0.85585549
0.88160882,0.66770754
0.83690178,0.38384052
0.76075760,0.04599513
0.67485299,-0.29663042
0.60161065,-0.59474567
0.56028780,-0.80620780
0.56147486,-0.90010766
0.61069685,-0.86894192
0.70296060,-0.71502854
0.81910113,-0.46378661
0.93447906,-0.15152137
1.02101802,0.17825899
1.05201435,0.48118745
1.00700659,0.71813094
0.87779318,0.85822190
0.66481728,0.88822350
0.38208406,0.80923293
0.05985579,0.63132440
-0.26525817,0.37704848
-0.55360267,0.07568659
-0.76840255,-0.24101233
-0.88144410,-0.54286428
-0.87566486,-0.80642415
-0.75394867,-1.00882627
-0.53501192,-1.14348960
-0.24689265,-1.20507312
0.07105783,-1.19664768
0.37569756,-1.12611870
0.62621344,-1.00439691
0.78981629,-0.84371849
0.84422880,-0.65826096
0.78845531,-0.45710810
0.62820540,-0.24821104
0.38873921,-0.04265568
0.10283320,0.15149620
-0.19214795,0.32727017
-0.45939942,0.47889034
-0.66733662,0.60204157
-0.79120354,0.69230973
-0.82126965,0.75173431
-0.75882743,0.78466569
-0.61072599,0.79337717
-0.39339369,0.78392683
-0.12817773,0.76358442
0.16144330,0.73992799
0.45227090,0.71981260
0.72507921,0.70645232
0.95739018,0.70482768
1.13875058,0.71688465
1.25602232,0.73717729
1.30165398,0.75952846
1.27183743,0.77595773
1.16679627,0.77777849
0.99127067,0.75676711
0.75697197,0.70815570
0.47463182,0.62318768
0.16867310,0.50447183
-0.13845969,0.35140199
-0.41974316,0.16837618
-0.64807356,-0.03744041
-0.79945656,-0.25660299
-0.85638267,-0.47796920
-0.81276094,-0.68739678
-0.66979306,-0.87457868
-0.44097487,-1.02935520
-0.15536115,-1.13810664
0.15149620,-1.19082352
0.43997565,-1.18017226
0.67165417,-1.10253736
0.81472652,-0.95899651
0.84680970,-0.75798327
0.76439850,-0.50940257
0.57972534,-0.22869568
0.31533203,0.05983533
0.00702231,0.33103165
-0.30302900,0.55942270
-0.57223471,0.72210679
-0.76364549,0.80168477
-0.84924927,0.79074741
-0.81977529,0.68745302
-0.68180287,0.50052259
-0.45256351,0.25287656
-0.16318912,-0.02666798
0.14776362,-0.30476015
0.43973584,-0.54757576
0.67562231,-0.72510164
0.82453667,-0.81310626
0.87337370,-0.80433793
0.81347466,-0.69518061
0.65503801,-0.50023764
0.41680123,-0.24215750
0.12477935,0.04969872
-0.19146745,0.34337930
-0.50250659,0.60870661
-0.78020866,0.82315421
-1.00612565,0.96861375
-1.16826520,1.03731239
-1.25690231,1.03612796
-1.27022472,0.97880852
-1.21144298,0.88509175
-1.08771320,0.77718763
-0.90918514,0.67614800
-0.68637351,0.59678999
-0.43796833,0.55169851
-0.17565206,0.54593156
0.08153588,0.57306945
0.31615519,0.62301618
0.51141996,0.68251910
0.65247595,0.73796421
0.72786479,0.77800430
0.73288837,0.79363716
0.66456199,0.78545525
0.52655955,0.75926103
0.33337106,0.72069001
0.10301302,0.67965950
-0.14296715,0.64633478
-0.38201006,0.62906504
-0.59331123,0.63274291
-0.75849197,0.65594071
-0.87188253,0.69907651
-0.92676829,0.75026174
-0.93012913,0.80137023
-0.89317624,0.84135695
-0.83120515,0.85984104
-0.76098950,0.84854024
-0.69806905,0.80225781
-0.65244518,0.72122833
-0.63309303,0.60478285
-0.64285106,0.45511909
-0.67432673,0.28079419
-0.71728167,0.08959021
-0.75856650,-0.11036682
-0.78429690,-0.31113137
-0.78197297,-0.50512765
-0.74413644,-0.68312573
-0.66121640,-0.84017801
-0.53678820,-0.97102468
-0.37257423,-1.06572639
-0.17603558,-1.11623378
0.04255840,-1.11526707
0.27123659,-1.05748112
0.49734084,-0.94081563
0.71025289,-0.76969398
0.89368131,-0.54973339
1.04088192,-0.29236943
1.14020941,-0.01863655
1.18382290,0.24851920
1.16630933,0.48461111
1.08536763,0.66644015
0.94257019,0.77506517
0.74598456,0.80038355
0.50441598,0.73475795
0.23173166,0.58865573
-0.04947977,0.37539167
-0.31556869,0.11767304
-0.54208169,-0.15717334
-0.70646073,-0.42078046
-0.79093045,-0.64752641
-0.78323039,-0.81987265
-0.68687143,-0.92259873
-0.50721055,-0.95884984
-0.26580154,-0.93508283
0.00974112,-0.86764602
0.28688205,-0.77793721
0.53206476,-0.68872820
0.71492819,-0.62032698
0.81031878,-0.58912665
0.80963824,-0.59904926
0.70773628,-0.64494163
0.51778081,-0.71750156
0.26136881,-0.79905775
-0.03257701,-0.86853777
-0.33180625,-0.90506639
-0.60512029,-0.89151501
-0.82841178,-0.81549087
-0.98172199,-0.67733508
-1.05552891,-0.48617593
-1.05544390,-0.25456648
-0.99474455,-0.00247234
-0.89366597,0.24767392
-0.77586261,0.47429498
-0.66454784,0.65974350
-0.57700527,0.79456530
-0.53014546,0.87256245
-0.52418897,0.89517740
-0.55737661,0.87468686
-0.61896096,0.82588844
-0.69353794,0.76535369
-0.76415421,0.70867319
-0.81556559,0.66806973
-0.83515938,0.65266240
-0.82109837,0.66154886
-0.77868666,0.68841432
-0.71541361,0.72696298
-0.64535729,0.76634119
-0.58458648,0.79490144
-0.54806527,0.80194064
-0.54667161,0.77907282
-0.58677200,0.71915263
-0.66272731,0.62483391
-0.76125020,0.49352121
-0.86707800,0.33158834
-0.95920972,0.14536517
-1.01601715,-0.05759246
-1.01869670,-0.26894176
-0.95444568,-0.47974288
-0.82078135,-0.68238750
-0.62057033,-0.86228560
-0.36622736,-1.01280524
-0.08250712,-1.12091027
0.20247348,-1.17628283
0.45891472,-1.17058612
0.65923891,-1.09885570
0.78173234,-0.96086947
0.81147636,-0.76029371
0.74820380,-0.51344932
0.60217940,-0.23416387
0.38865775,0.05267798
0.13167896,0.32153353
-0.14111129,0.54701420
-0.40209851,0.70688923
-0.62719761,0.78493873
-0.80065021,0.77130541
-0.90861717,0.67002400
-0.95465908,0.49481701
-0.94434871,0.26366049
-0.89185336,0.00280438
-0.81545384,-0.25814910
-0.73452357,-0.48966837
-0.66650026,-0.66568204
-0.62236830,-0.76456427
-0.61105741,-0.77738969
-0.63431713,-0.70454760
-0.68271141,-0.55121245
-0.74320841,-0.33232935
-0.79944403,-0.06866419
-0.83434428,0.21572314
-0.83277536,0.49615086
-0.78575014,0.75171848
-0.68582672,0.95904476
-0.53216923,1.10848163
-0.33464036,1.19002117
-0.10644503,1.20162516
0.13577905,1.14675871
0.37415375,1.03340788
0.59176402,0.87283936
0.77262165,0.67635406
0.91125742,0.46022228
0.99847871,0.24022782
1.03598932,0.02644690
1.02728066,-0.17115539
0.97832801,-0.34500674
0.89623150,-0.49008352
0.78798510,-0.60390520
0.66150693,-0.68447533
0.51693520,-0.73831039
0.36153242,-0.76524723
0.19540856,-0.77274894
0.02060316,-0.76702515
-0.16000629,-0.75432270
-0.34205799,-0.74030928
-0.51940880,-0.72952219
-0.68234985,-0.72300599
-0.82645194,-0.72422116
-0.93863025,-0.73457663
-1.01298403,-0.74916741
-1.04352356,-0.76327680
-1.02692915,-0.77093592
-0.96307738,-0.76553319
-0.85517153,-0.74049253
-0.70753562,-0.69188595
-0.53324708,-0.61080712
-0.33840016,-0.49878125
-0.13586000,-0.35346260
0.06403552,-0.17728642
0.25236188,0.02428416
0.42211105,0.24282569
0.56836168,0.46728177
0.69008092,0.68648104
0.78152947,0.88379288
0.84671054,1.04256047
0.88426862,1.15167839
0.89562340,1.20065602
0.88304510,1.18273144
0.84976641,1.09586922
0.80013617,0.94343680
0.74163934,0.73251720
0.67655865,0.47981093
0.61651617,0.20641116
0.56714540,-0.06795618
0.53561312,-0.32056787
0.52774553,-0.52973621
0.54701455,-0.67699085
0.59363700,-0.74909409
0.66589730,-0.73772103
0.75381410,-0.64870907
0.84392841,-0.48740005
0.92466035,-0.27271794
0.98158773,-0.02731860
1.00115762,0.22271835
0.97255846,0.45054089
0.88941210,0.63130253
0.74910379,0.74667663
0.55958269,0.78076967
0.33483344,0.72586806
0.08957182,0.58729342
-0.15617148,0.37674924
-0.38106363,0.11290168
-0.56477722,-0.18067405
-0.69022414,-0.47800463
-0.74350990,-0.75146362
-0.72349835,-0.98256673
-0.62751965,-1.14922500
-0.46588902,-1.24196147
-0.25259959,-1.25627607
-0.00567268,-1.19446983
0.25473455,-1.06488596
0.50829731,-0.88064035
0.73826265,-0.65611177
0.92465428,-0.41144445
1.06014086,-0.16658837
1.13580437,0.06438829
1.14952069,0.26803738
1.10368965,0.43395684
1.00453455,0.55489371
0.86116904,0.62653571
0.68263377,0.64904034
0.48513962,0.62039701
0.27629107,0.54042066
0.06906787,0.41489363
-0.12709505,0.24932215
-0.30478744,0.05096308
-0.45879039,-0.17099367
-0.58603555,-0.40527827
-0.68347964,-0.63664150
-0.75399291,-0.85445426
-0.80164513,-1.03858051
-0.82701154,-1.17526766
-0.83310550,-1.25030776
-0.82327695,-1.25266266
-0.80110990,-1.17622000
-0.77036792,-1.02132968
-0.73687272,-0.79774885
-0.70223325,-0.51868532
-0.66806610,-0.20442726
-0.64011968,0.11507091
-0.62174017,0.40911666
-0.61539313,0.64777907
-0.62226393,0.80558992
-0.64194225,0.86501784
-0.67034881,0.82111524
-0.70809287,0.67475465
-0.74597650,0.44745499
-0.78035181,0.16497043
-0.80557931,-0.13753714
-0.81681914,-0.42171277
-0.81090441,-0.65093810
-0.78706884,-0.79522030
-0.74545542,-0.83340905
-0.69333027,-0.76215770
-0.64026700,-0.59251294
-0.59288877,-0.34452301
-0.55983419,-0.05054883
-0.54843690,0.25100159
-0.56337145,0.52085349
-0.60556697,0.72413333
-0.66966721,0.83688172
-0.75022191,0.84310817
-0.83798931,0.74060924
-0.91687082,0.54480582
-0.97189347,0.28016119
-0.98932263,-0.02172987
-0.95865277,-0.32679652
-0.87425436,-0.60323661
-0.73834757,-0.82371230
-0.55301567,-0.97653529
-0.33452635,-1.05216109
-0.09731960,-1.05761529
0.13946082,-1.00633671
0.35596552,-0.91717764
0.53375888,-0.81099690
0.65770319,-0.70735913
0.71930230,-0.61993520
0.71131932,-0.56100882
0.63230182,-0.53657278
0.49050402,-0.54252757
0.29677770,-0.57230704
0.06529904,-0.61688279
-0.18771020,-0.66676877
-0.44517697,-0.71372115
-0.69210744,-0.75378438
-0.91018596,-0.78152094
-1.08276052,-0.79413883
-1.19973356,-0.79512149
-1.25188881,-0.78705197
-1.23340492,-0.77259181
-1.14253015,-0.75381492
-0.98227898,-0.73196505
-0.75908442,-0.70573119
-0.48925059,-0.68005578
-0.19432126,-0.65195544
0.10423391,-0.62582527
0.38052206,-0.60530878
0.60854073,-0.59492282
0.76505902,-0.59929745
0.83264926,-0.62206032
0.80050625,-0.66650435
0.67470510,-0.72619918
0.46415903,-0.79915782
0.19470685,-0.87308155
-0.10144585,-0.93450448
-0.38743724,-0.96848133
-0.62632387,-0.96075264
-0.78599911,-0.90014882
-0.84182948,-0.78276367
-0.78843017,-0.60745063
-0.62667613,-0.38097186
-0.37829612,-0.12201146
-0.07527924,0.14656028
0.24232930,0.39834413
0.53181846,0.60669935
0.75370331,0.74827225
0.87533256,0.80816426
0.88142154,0.77411566
0.77216719,0.65262750
0.55911840,0.45408337
0.26931338,0.19955325
-0.06069753,-0.08384879
-0.39029611,-0.36654458
-0.68080296,-0.62040807
-0.90304564,-0.82051236
-1.03557019,-0.95420358
-1.07148204,-1.01840373
-1.02295752,-1.01548024
-0.91283543,-0.95824406
-0.77232211,-0.86561511
-0.63545216,-0.75939751
-0.53313085,-0.66076316
-0.48581128,-0.58508038
-0.50782248,-0.54771761
-0.59069611,-0.54787810
-0.71853314,-0.58336197
-0.86264684,-0.64352205
-0.98835597,-0.71349678
-1.06103130,-0.77718501
-1.05233455,-0.82036486
-0.94368821,-0.83533689
-0.73817582,-0.81449516
-0.44690041,-0.76581884
-0.10224343,-0.69744879
0.25450921,-0.62414803
0.57726184,-0.56262745
0.82212921,-0.52832616
0.95436005,-0.53228139
0.95598065,-0.57672135
0.82109863,-0.66196399
0.57156828,-0.77158804
0.24011028,-0.88864793
-0.12615109,-0.99005224
-0.47437293,-1.05203671
-0.75376956,-1.05405877
-0.92321762,-0.98241002
-0.95558921,-0.83486901
-0.84787194,-0.61587533
-0.61776964,-0.34062929
-0.29717653,-0.03753014
0.06659829,0.26136881
0.41978890,0.52273393
0.71020594,0.71655932
0.89504603,0.82039328
0.94536206,0.82062328
0.85626267,0.72038221
0.64356256,0.53515515
0.33731278,0.28667988
-0.01687999,0.00599278
-0.36665986,-0.27256768
-0.66075210,-0.51574762
-0.85654769,-0.69544434
-0.92437769,-0.79381880
-0.85968666,-0.79901452
-0.66923937,-0.70997447
-0.38397149,-0.53983371
-0.04613615,-0.30757725
0.29518661,-0.03705468
0.59133573,0.24619586
0.80104899,0.51790751
0.89423387,0.75551317
0.86386296,0.94584279
0.71222880,1.08134904
0.46422138,1.15553231
0.15526623,1.16835994
-0.17209571,1.12328986
-0.47425519,1.02621848
-0.71238128,0.88464098
-0.85533062,0.70520596
-0.89113385,0.49969403
-0.81341592,0.28063007
-0.63544858,0.05692122
-0.37940947,-0.16009956
-0.07466985,-0.35904689
0.24638977,-0.52929018
0.55248042,-0.66206150
0.81879825,-0.74976940
1.02327928,-0.79330601
1.15219607,-0.79838856
1.20453216,-0.77125649
1.18474517,-0.72414127
1.10290064,-0.67182213
0.97250390,-0.62946064
0.80831983,-0.61009370
0.62641140,-0.62027406
0.43448611,-0.66643204
0.24596721,-0.73904693
0.06506496,-0.82762136
-0.10455710,-0.91385073
-0.26101242,-0.97618241
-0.40338661,-0.99329179
-0.53099494,-0.94786750
-0.64091255,-0.82815264
-0.73597982,-0.63874376
-0.80998971,-0.38682832
-0.86274600,-0.09629010
-0.89223227,0.20302015
-0.89713137,0.47723102
-0.87747005,0.69318753
-0.83519483,0.82334193
-0.77263456,0.84810985
-0.70086333,0.76504306
-0.62456490,0.58564403
-0.55607929,0.33016740
-0.50596321,0.03106694
-0.48349425,-0.27319950
-0.49516748,-0.54333818
-0.54332417,-0.74451763
-0.62322380,-0.85293426
-0.72882137,-0.85292250
-0.84874186,-0.74281349
-0.96309788,-0.53878432
-1.05167305,-0.26624900
-1.09461106,0.04212453
-1.07533825,0.35118755
-0.98338737,0.62821192
-0.81859925,0.84526498
-0.58624285,0.98849081
-0.30141392,1.05522671
0.00800542,1.04939449
0.31033103,0.98587770
0.57203750,0.88558424
0.76224387,0.77177336
0.85716975,0.66633079
0.84196178,0.58849449
0.72139762,0.54644917
0.50569937,0.54073944
0.22397012,0.56898903
-0.08734578,0.62120263
-0.38725359,0.68400105
-0.63572624,0.74331514
-0.79923384,0.78699544
-0.85739108,0.80498911
-0.79996581,0.79680815
-0.63242581,0.76744758
-0.37925584,0.72232615
-0.07461516,0.67197840
0.24052667,0.62810152
0.52410353,0.60134811
0.73873970,0.59930361
0.85867803,0.62689356
0.86708322,0.67941186
0.76191431,0.74695879
0.55963140,0.81970161
0.28633909,0.88325000
-0.02448085,0.92258976
-0.33699232,0.92424305
-0.61806240,0.87827156
-0.84351195,0.78176301
-0.99490627,0.63353622
-1.06519453,0.43860570
-1.06255491,0.21180799
-1.00209360,-0.02989508
-0.90453326,-0.26757029
-0.79245969,-0.48269341
-0.68669959,-0.65951212
-0.60147926,-0.78899082
-0.54881236,-0.86400816
-0.53362335,-0.88427317
-0.55011865,-0.86028974
-0.58970480,-0.80583046
-0.64135811,-0.73776108
-0.69400573,-0.67345775
-0.73854603,-0.62810719
-0.77109900,-0.61036430
-0.78520048,-0.62886206
-0.78628133,-0.67654631
-0.77590549,-0.74571026
-0.75876424,-0.82103342
-0.73943816,-0.88378742
-0.72135343,-0.91477016
-0.70622452,-0.89745499
-0.69599239,-0.81893811
-0.68715802,-0.68033302
-0.67600266,-0.48291989
-0.66386247,-0.24255650
-0.65161078,0.02034315
-0.64180142,0.28170906
-0.63831800,0.51729784
-0.64547864,0.70629338
-0.66868477,0.83252418
-0.70684560,0.89489891
-0.75558028,0.89336702
-0.81093939,0.84295633
-0.86330563,0.76327680
-0.90024381,0.67714700
-0.90818689,0.60674280
-0.87464482,0.56981478
-0.78864402,0.57852050
-0.65108228,0.62926994
-0.46125636,0.71723215
-0.23194869,0.82287122
0.01978321,0.92302445
0.27273375,0.99276938
0.50444650,1.00960393
0.69451965,0.95735070
0.82585677,0.83108416
0.89335541,0.63255331
0.90089680,0.37450468
0.85691733,0.08332365
0.77907180,-0.21032763
0.68950139,-0.47373042
0.61116276,-0.67661280
0.56387639,-0.79534804
0.56267452,-0.81431529
0.60902942,-0.73400324
0.69411791,-0.56693474
0.80380444,-0.33197909
0.91474783,-0.05785077
1.00000026,0.22246595
1.03350943,0.47579575
0.99474021,0.67271673
0.87073466,0.79278435
0.66496830,0.82060305
0.39383151,0.75119843
0.08108478,0.59408377
-0.23904625,0.36559387
-0.52840662,0.08844867
-0.75037828,-0.21111669
-0.87538480,-0.50632665
-0.88750878,-0.77449724
-0.77934902,-0.99091504
-0.56790410,-1.14510566
-0.27854248,-1.22672324
0.05012264,-1.23381250
0.37332630,-1.17025133
0.64636349,-1.04468026
0.83093986,-0.86920062
0.90264186,-0.65995904
0.84656434,-0.42765017
0.67380884,-0.19135461
0.40586342,0.03696477
0.07966120,0.24462984
-0.25954733,0.42046671
-0.56462652,0.55503687
-0.79326271,0.64087308
-0.91586872,0.67468392
-0.91374748,0.64940705
-0.78553827,0.56939315
-0.55107155,0.43593946
-0.24215750,0.25578522
0.10053263,0.03915470
0.43373695,-0.20059861
0.71811615,-0.44769551
0.92206941,-0.68303314
1.03200884,-0.89373253
1.04980262,-1.05969818
0.98771012,-1.16976442
0.87153538,-1.21458852
0.73385299,-1.18949067
0.60816388,-1.09502068
0.52302574,-0.93710595
0.49904729,-0.72482435
0.53742941,-0.47793086
0.63388633,-0.21086750
0.76537373,0.05394327
0.90206478,0.29609721
1.01063457,0.49702283
1.06011055,0.64157173
1.02739972,0.71931051
0.89965981,0.72346661
0.68285142,0.65956463
0.39740742,0.53039744
0.07157668,0.35006241
-0.25662963,0.13443647
-0.54689925,-0.09846055
-0.76258332,-0.33017733
-0.87616671,-0.54352331
-0.87148529,-0.72600141
-0.75419215,-0.86271703
-0.53684179,-0.95197564
-0.25134343,-0.99079334
0.06353945,-0.98300476
0.36566886,-0.93667515
0.61530232,-0.86301874
0.78039266,-0.77502645
0.83875809,-0.68788605
0.78871556,-0.60924569
0.63460497,-0.55280393
0.39996236,-0.52264738
0.11596485,-0.52111930
-0.18099233,-0.54691703
-0.45405612,-0.59550458
-0.67043075,-0.65983667
-0.80700113,-0.72935931
-0.84453442,-0.79928300
-0.78357358,-0.85668734
-0.62931359,-0.89606792
-0.39834601,-0.91155943
-0.11426505,-0.89913596
0.19534824,-0.85668112
0.50207381,-0.78389073
0.77763183,-0.68013926
1.00452006,-0.55041231
1.16280259,-0.40068593
1.24569058,-0.23336566
1.25125172,-0.05337491
1.18369667,0.13378998
1.05229595,0.32203022
0.87004082,0.50461666
0.65414857,0.67614749
0.41643576,0.82442526
0.17698230,0.94561083
-0.05156677,1.02995160
-0.25634446,1.07075659
-0.42659297,1.06322727
-0.55389992,1.00517088
-0.63230751,0.89756653
-0.66026057,0.74295827
-0.63230751,0.55163511
-0.55389992,0.33687550
-0.42659297,0.10982441
-0.25634446,-0.11538044
-0.05156677,-0.32481572
0.17698230,-0.50613947
0.41643576,-0.64988220
0.65414857,-0.74856974
0.87004082,-0.80356416
1.05229595,-0.82082985
1.18369667,-0.80613595
1.25125172,-0.77027742
1.24569058,-0.72572754
1.16280259,-0.68492299
1.00452006,-0.65847322
0.78147909,-0.65546480
0.50683980,-0.67606207
0.19990878,-0.71528148
-0.11106003,-0.76749603
-0.39740204,-0.82112757
-0.63106169,-0.86212043
-0.78783608,-0.87596734
-0.85052348,-0.84993812
-0.80961109,-0.77711081
-0.67111879,-0.65183509
-0.45258598,-0.47502138
-0.17758514,-0.25849940
0.12065715,-0.01782395
0.40498041,0.22769540
0.63887954,0.45753380
0.79129942,0.65277314
0.84288927,0.80070515
0.78302271,0.89075151
0.61572567,0.92002430
0.36362304,0.89773567
0.05929635,0.83784137
-0.25700238,0.75873997
-0.54276892,0.68031051
-0.75911077,0.62066621
-0.87812003,0.59506286
-0.88088722,0.60533245
-0.76417206,0.65355009
-0.54478026,0.72743904
-0.25104605,0.81021590
0.07956733,0.88133131
0.40613166,0.91981964
0.69037834,0.90780587
0.90424530,0.83552944
1.02791597,0.69525295
1.05635591,0.49700245
1.00343942,0.25325342
0.89315107,-0.01468171
0.75698174,-0.28161070
0.62824010,-0.52217585
0.53615809,-0.71466305
0.49885485,-0.84236724
0.52605744,-0.90409433
0.61348550,-0.90010208
0.73967899,-0.84604443
0.87563746,-0.76233284
0.98801412,-0.67260198
1.04504300,-0.59970971
