I,Q
-0.04748112,0.93884061
-0.30099689,0.90174575
-0.54472784,0.81004192
-0.69999182,0.65421185
-0.81609822,0.47848811
-0.86771610,0.23891130
-0.89416381,0.02073632
-0.83487580,-0.18167946
-0.76353061,-0.34957449
-0.68935453,-0.45287454
-0.63151147,-0.52294118
-0.56535436,-0.48800368
-0.54767583,-0.35599995
-0.53603366,-0.16000697
-0.55649594,0.06229254
-0.54379745,0.27923446
-0.55770475,0.52031452
-0.54287025,0.72717436
-0.52136591,0.87323005
-0.47827815,0.95118812
-0.42507342,0.95730232
-0.35531104,0.93047829
-0.30832659,0.86062287
-0.27992779,0.75431629
-0.24436406,0.69709557
-0.27461225,0.64045984
-0.32783314,0.60646290
-0.40207221,0.65095106
-0.48224925,0.71185918
-0.58120199,0.79656962
-0.68090705,0.89067989
-0.70934699,0.94198874
-0.69174291,0.97203588
-0.64892204,0.91248858
-0.52673046,0.85659152
-0.34678800,0.69677747
-0.14395768,0.48816739
0.07690238,0.21623922
0.24504637,-0.02858192
0.45771477,-0.28274864
0.55342506,-0.52300328
0.60184755,-0.68100269
0.51482586,-0.80423798
0.37291629,-0.87966808
0.19661451,-0.85587151
-0.04015995,-0.82224814
-0.27611814,-0.75262609
-0.49804265,-0.63803503
-0.68853654,-0.54800299
-0.79951675,-0.45134656
-0.81749856,-0.40474083
-0.76754619,-0.36481165
-0.63165157,-0.35839395
-0.42228680,-0.36847527
-0.19079692,-0.42384377
0.04149824,-0.46652764
0.23898912,-0.53672929
0.38003379,-0.60482283
0.49079146,-0.69068564
0.49958591,-0.78046428
0.44102316,-0.84780229
0.30022661,-0.87990808
0.11604472,-0.93649190
-0.11991304,-0.89562324
-0.36055404,-0.82355111
-0.56370017,-0.70697005
-0.78245206,-0.51443764
-0.92527058,-0.29425116
-1.00912051,-0.03095179
-1.04058652,0.24416484
-1.01058167,0.52296759
-0.92677231,0.75142976
-0.78488530,0.89660472
-0.60329490,0.94436090
-0.41579225,0.88449785
-0.22963674,0.73629229
-0.01513913,0.46381842
0.17909225,0.15501116
0.31570116,-0.20673463
0.44540390,-0.49441896
0.48585447,-0.74573092
0.49129828,-0.90877771
0.45549730,-0.91702299
0.34788366,-0.81622166
0.22194000,-0.60341553
0.07748184,-0.30002424
-0.10350361,0.05146230
-0.23708682,0.40844549
-0.34328051,0.69294919
-0.42686940,0.89239355
-0.44078141,0.95698051
-0.44577497,0.87503855
-0.36892417,0.68915494
-0.22483259,0.37863333
-0.07658556,0.02887403
0.07125527,-0.33720351
0.22919202,-0.63852395
0.36169105,-0.83063630
0.43725875,-0.95306449
0.48325150,-0.89684810
0.48709852,-0.73765264
0.43717549,-0.48489096
0.31086937,-0.12363551
0.17326317,0.21480350
-0.00663999,0.54107492
-0.20014892,0.79101657
-0.41124741,0.91997055
-0.61922413,0.94043195
-0.78303346,0.82910694
-0.94911603,0.64716019
-1.04807077,0.37323965
-1.10411912,0.06149287
-1.07134921,-0.19233852
-0.96373797,-0.42342994
-0.80179732,-0.57638206
-0.57351455,-0.63449204
-0.30120763,-0.62110869
0.01053037,-0.51064734
0.27456726,-0.32446157
0.52449175,-0.12113517
0.72669387,0.10978123
0.84153046,0.35050123
0.85226822,0.56373468
0.77484932,0.69493506
0.60634519,0.80714396
0.36199438,0.85775959
0.07107446,0.85879517
-0.18686323,0.81302455
-0.43994494,0.77617078
-0.60021601,0.70533519
-0.61800298,0.66590803
-0.57904761,0.60582777
-0.39324484,0.54985000
-0.12476768,0.54417852
0.16830950,0.51487638
0.46570981,0.48869229
0.70782086,0.50399069
0.88634818,0.52258070
0.95374053,0.50056045
0.87924260,0.50778939
0.69218032,0.49648640
0.42336706,0.50162042
0.11717935,0.51371434
-0.17978893,0.52625576
-0.44022893,0.55940409
-0.62262111,0.62163271
-0.69443650,0.65169445
-0.60185779,0.71433038
-0.43326208,0.77300478
-0.15052585,0.79716908
0.14550222,0.82566733
0.44925166,0.83584801
0.71519666,0.77513099
0.90120687,0.69498538
0.93531938,0.56509689
0.85373904,0.35254001
0.66818642,0.15040417
0.37213071,-0.07254355
0.05457665,-0.28904187
-0.28776753,-0.46755627
-0.53475101,-0.58626422
-0.75013919,-0.62660960
-0.87214321,-0.58869604
-0.87300822,-0.46325487
-0.78087571,-0.28524276
-0.56666019,-0.04185171
-0.28004066,0.18523796
0.00389386,0.39998186
0.29927048,0.57226830
0.56262235,0.65821346
0.82102271,0.63714004
0.96797779,0.51728931
1.04329197,0.28826140
1.07391792,0.01396883
1.02886592,-0.28194379
0.94445320,-0.58506172
0.80866982,-0.79826293
0.63041266,-0.89002139
0.44984074,-0.91012153
0.24075881,-0.79397991
0.04790593,-0.55947234
-0.15686435,-0.27231251
-0.28920500,0.08030772
-0.45513183,0.41016437
-0.54028714,0.69841685
-0.56608590,0.86577669
-0.51846897,0.92312265
-0.43528407,0.84088709
-0.26338667,0.62777252
-0.09717719,0.36223242
0.12621686,-0.00352940
0.30257271,-0.33240312
0.46625343,-0.62925000
0.56965829,-0.82694426
0.60517241,-0.90380130
0.50587244,-0.85350676
0.37549625,-0.72025365
0.17142137,-0.45311379
-0.05983951,-0.14885323
-0.28618540,0.19391413
-0.46218271,0.50248278
-0.59974514,0.74238916
-0.60737478,0.84682250
-0.56417467,0.89607373
-0.42962404,0.78939737
-0.20599498,0.59650908
0.04280128,0.34455976
0.30860691,0.04257964
0.49044949,-0.28121239
0.62137422,-0.58478028
0.65368895,-0.81743581
0.58127389,-0.99920590
0.40169189,-1.08715264
0.14141684,-1.10616998
-0.16842554,-1.05879857
-0.47126463,-0.96028749
-0.70989861,-0.79326368
-0.88906952,-0.62760320
-0.94023488,-0.39480202
-0.83866944,-0.21599256
-0.66202407,-0.03093486
-0.37224164,0.17685166
-0.03874265,0.29959001
0.29990795,0.41354894
0.60347730,0.46426721
0.81785375,0.51339622
0.91548235,0.47734674
0.88981981,0.39842048
0.75790044,0.26632505
0.51363966,0.12897950
0.21282591,-0.04213923
-0.09166005,-0.18891834
-0.43514561,-0.34284838
-0.70118851,-0.42490425
-0.90493655,-0.49519381
-0.98558265,-0.48556289
-0.99531379,-0.41822729
-0.92247570,-0.28525890
-0.79868861,-0.11630800
-0.63424625,0.10116707
-0.47948065,0.31649247
-0.36781536,0.55160341
-0.29814145,0.76188466
-0.27502851,0.91281888
-0.33322348,1.05328848
-0.41309189,1.10717250
-0.50800278,1.12601382
-0.62039782,1.05933196
-0.65862729,0.95132426
-0.68800930,0.82993698
-0.63151163,0.66926732
-0.50784720,0.48580587
-0.32792938,0.28132269
-0.11489747,0.11876969
0.11807954,-0.10054897
0.33209201,-0.25280216
0.49712564,-0.40468196
0.59417237,-0.57814396
0.62828234,-0.68316970
0.52626367,-0.78085244
0.39427575,-0.82403834
0.17935498,-0.86518041
-0.05948718,-0.84026100
-0.33161816,-0.77914126
-0.55185023,-0.71061230
-0.72933294,-0.61881393
-0.83275391,-0.46260887
-0.88531361,-0.34241868
-0.87697772,-0.17547087
-0.79283617,-0.01327740
-0.66879234,0.13837708
-0.57007825,0.31408079
-0.45316846,0.43980109
-0.37940868,0.56397279
-0.35216715,0.69428428
-0.33737460,0.79532429
-0.42579066,0.88162396
-0.49950609,0.94797588
-0.59859186,0.97664024
-0.65482739,0.98421376
-0.68238995,0.93907177
-0.67475842,0.84508980
-0.58893597,0.75153508
-0.45836909,0.57298528
-0.27398182,0.38396532
-0.03845336,0.15685916
0.16124186,-0.06934960
0.33357671,-0.29212390
0.51727844,-0.46979639
0.56585624,-0.62916269
0.56963843,-0.75527493
0.50756568,-0.82588661
0.33776115,-0.84923302
0.13392316,-0.79078646
-0.10766550,-0.73741790
-0.34264610,-0.65350543
-0.53197603,-0.54937985
-0.68065849,-0.47137486
-0.76965965,-0.42346164
-0.79028907,-0.39678090
-0.71944627,-0.38883336
-0.60325271,-0.44148646
-0.39079150,-0.49849351
-0.16814718,-0.58524396
0.09119610,-0.66032405
0.30806989,-0.75099942
0.51420082,-0.78802435
0.70084388,-0.80267130
0.82508995,-0.80564178
0.90484750,-0.75321640
0.91597536,-0.73019169
0.86279862,-0.66699143
0.76745294,-0.62981166
0.65010629,-0.59430523
0.49062124,-0.58833570
0.27842480,-0.60805903
0.07408393,-0.66888038
-0.13687653,-0.73527353
-0.34416197,-0.80144475
-0.52669224,-0.83077443
-0.64573859,-0.80667891
-0.70965584,-0.73736488
-0.72822039,-0.62739669
-0.66890421,-0.42867724
-0.55570526,-0.22522995
-0.36965667,0.02840440
-0.14220527,0.27240750
0.10834881,0.49862656
0.37097298,0.62876972
0.56393677,0.66781363
0.77198479,0.65822238
0.89791880,0.53354627
0.94839007,0.29499670
0.96699035,0.01603125
0.89316466,-0.25762075
0.79214668,-0.51648131
0.68153947,-0.73758542
0.53015057,-0.88119282
0.38607036,-0.86755595
0.26266221,-0.76732472
0.15572253,-0.57307470
0.09570540,-0.26765279
0.01468911,0.04402637
-0.06820021,0.36677881
-0.15227888,0.60827239
-0.23010692,0.80393117
-0.35721206,0.86267737
-0.51648289,0.83123403
-0.65474186,0.69605502
-0.81559834,0.43702345
-0.93770371,0.15960692
-1.02266513,-0.10275395
-1.05139539,-0.36543292
-0.97782571,-0.53965917
-0.84629322,-0.65638913
-0.62550251,-0.64238792
-0.34597973,-0.53670475
-0.01773342,-0.36413761
0.27661615,-0.15670682
0.56248113,0.13319319
0.76415382,0.33283523
0.84021170,0.49474395
0.80887580,0.61686736
0.73216817,0.64342823
0.51182834,0.59018039
0.23599938,0.45836831
-0.06034193,0.26161454
-0.34732253,0.02963879
-0.57160771,-0.17326473
-0.74716529,-0.40536172
-0.80257780,-0.55916510
-0.77548969,-0.71921736
-0.65636061,-0.79759729
-0.45624471,-0.85731131
-0.20065034,-0.86296543
0.05985820,-0.84219626
0.29796851,-0.78126300
0.47091384,-0.73576491
0.58699819,-0.65553111
0.61845706,-0.60540589
0.55277287,-0.54214168
0.41195626,-0.48928693
0.22028171,-0.45067921
-0.00992161,-0.43965186
-0.25462977,-0.41944267
-0.49772510,-0.44434756
-0.74968599,-0.46802550
-0.92570823,-0.52347897
-1.05655653,-0.57548612
-1.12015726,-0.64499658
-1.14847648,-0.69873640
-1.10441054,-0.71455211
-1.01785774,-0.71779522
-0.85645603,-0.64892224
-0.68156121,-0.56387927
-0.47931494,-0.43447640
-0.25538627,-0.24256610
-0.01964718,-0.03973106
0.17037706,0.19024609
0.36097334,0.37532021
0.53814666,0.51072938
0.64207883,0.59427505
0.71705487,0.59283187
0.73909030,0.52505113
0.72200619,0.37293667
0.67569310,0.16930526
0.62598803,-0.07786155
0.56347709,-0.32456293
0.50653247,-0.52807906
0.44921543,-0.68283436
0.47032391,-0.77928092
0.48185264,-0.77934474
0.53205721,-0.71327289
0.61090468,-0.56701041
0.69909856,-0.34934767
0.76331858,-0.07515591
0.79493995,0.15168947
0.80378310,0.42616334
0.74502201,0.60203587
0.63180793,0.77354613
0.47285721,0.83960353
0.28803965,0.87539854
0.06648551,0.87114763
-0.16201569,0.78890606
-0.33142135,0.71634972
-0.49120038,0.63961514
-0.55641524,0.57768744
-0.59970156,0.54624041
-0.52391703,0.52719666
-0.39543945,0.52426899
-0.20704217,0.55283440
0.02829385,0.58255623
0.29912337,0.58755729
0.52661514,0.60069069
0.73769439,0.60615421
0.90307977,0.54792428
1.02709453,0.53846550
1.10060495,0.46235883
1.09920938,0.42371604
1.04517180,0.40014695
0.91728191,0.39096314
0.79352106,0.39567490
0.63476122,0.42767448
0.45732226,0.49868720
0.23439514,0.58928113
0.06525928,0.70814488
-0.09907272,0.77047457
-0.22963656,0.83796706
-0.35503594,0.84621048
-0.40451965,0.81822003
-0.46089408,0.75070171
-0.46583738,0.61315078
-0.41007547,0.43523764
-0.34806135,0.21066746
-0.22868815,-0.00488855
-0.09255517,-0.21728291
0.07403974,-0.45097764
0.26957975,-0.60884915
0.48631280,-0.78411798
0.65002628,-0.83891456
0.79788576,-0.87997141
0.89602734,-0.83605400
0.97235826,-0.79648174
0.94506191,-0.75610612
0.87235749,-0.68163830
0.74780055,-0.62220431
0.58397416,-0.59183616
0.35099771,-0.60322262
0.07462738,-0.63410291
-0.18052259,-0.64738215
-0.41980139,-0.66001153
-0.58700923,-0.66639670
-0.70732838,-0.68593950
-0.74704699,-0.65802390
-0.71093214,-0.55921918
-0.61363073,-0.47201980
-0.43248739,-0.34602508
-0.22696412,-0.16826251
0.02454122,0.02113729
0.24893339,0.18592844
0.46473297,0.35375989
0.62048955,0.46167020
0.70734399,0.55974256
0.73394081,0.62887763
0.65440321,0.66133779
0.53676991,0.66996318
0.36761609,0.65992155
0.14085475,0.66034498
-0.08305344,0.61531370
-0.31722436,0.61852104
-0.51875298,0.63065959
-0.71414391,0.67685989
-0.84532626,0.71718998
-0.93904186,0.74300279
-0.97561180,0.80224568
-0.93810136,0.79164531
-0.84523965,0.80105866
-0.70401240,0.76638335
-0.53879348,0.66688910
-0.34829237,0.58100516
-0.13313894,0.41011275
0.09246848,0.28205657
0.26323871,0.08076575
0.45879714,-0.09482191
0.55077565,-0.28673397
0.58225187,-0.46949864
0.55773735,-0.64383486
0.49362908,-0.79696982
0.33147862,-0.91436257
0.14817351,-0.98271295
-0.05916885,-1.01614608
-0.26507638,-0.97697540
-0.45843386,-0.89265303
-0.61606948,-0.75945440
-0.73008998,-0.58264760
-0.79737376,-0.35621146
-0.79117075,-0.13464927
-0.76561003,0.13554806
-0.70266378,0.36534650
-0.60329590,0.51953637
-0.52298211,0.67756619
-0.46330118,0.73445822
-0.44302725,0.71142171
-0.45635573,0.63323197
-0.50481350,0.49700106
-0.58099652,0.27843886
-0.71261162,0.06559396
-0.79397185,-0.15497894
-0.84143317,-0.36455826
-0.82645536,-0.49650365
-0.77110913,-0.58703333
-0.64632915,-0.60469395
-0.44028713,-0.51786311
-0.20189056,-0.40446317
0.04575105,-0.25269471
0.28952244,-0.02848256
0.51902653,0.22203728
0.67533674,0.39882842
0.76339457,0.59288477
0.76416164,0.74338340
0.69645960,0.82810454
0.53359577,0.86894837
0.32915761,0.86186130
0.08670973,0.81244568
-0.17560291,0.73937803
-0.42292411,0.67839002
-0.60770055,0.59983486
-0.76373580,0.54475526
-0.83685685,0.53492897
-0.89601263,0.51218894
-0.87465135,0.55245998
-0.81611087,0.57562086
-0.72296342,0.61990482
-0.60404317,0.65421021
-0.46565906,0.74077155
-0.32406213,0.75248450
-0.17450262,0.74726503
-0.04039758,0.77768642
0.09252203,0.74502007
0.23191525,0.69481601
0.35632501,0.65480633
0.51467591,0.54612410
0.60974577,0.47544574
0.72934313,0.37961635
0.80414202,0.27731004
0.85859893,0.16508351
0.87500127,0.00218177
0.85072672,-0.13947018
0.79084861,-0.27297971
0.71985498,-0.45939170
0.57144929,-0.60741924
0.41792762,-0.76294110
0.23818517,-0.84672273
0.02866262,-0.95348680
-0.15204770,-0.97796757
-0.33096617,-0.95942867
-0.49423658,-0.88569571
-0.60433023,-0.76080917
-0.67907826,-0.57800954
-0.73750040,-0.34887697
-0.74779096,-0.11180205
-0.72997039,0.09654268
-0.67035503,0.30842273
-0.66160470,0.48312849
-0.58767578,0.64527808
-0.55038147,0.68589498
-0.52286827,0.69867872
-0.50179268,0.63214735
-0.49315251,0.53123830
-0.50867614,0.34733400
-0.54196241,0.15136568
-0.56785762,-0.01776693
-0.60290819,-0.22145336
-0.64119989,-0.40140128
-0.68016641,-0.53856046
-0.68776402,-0.66014561
-0.69394801,-0.72012263
-0.70437146,-0.76572670
-0.70244319,-0.75756810
-0.69367536,-0.73199110
-0.65866913,-0.69079175
-0.64422954,-0.62713681
-0.64926783,-0.56299331
-0.62399607,-0.48960033
-0.63352521,-0.43922081
-0.62644116,-0.38551300
-0.64387846,-0.35867267
-0.66666766,-0.35511006
-0.65856315,-0.37384951
-0.66057931,-0.42593375
-0.67102836,-0.48918446
-0.67625279,-0.58912695
-0.65207251,-0.66741924
-0.65285436,-0.76672763
-0.62214860,-0.82835077
-0.63092250,-0.87481337
-0.60791821,-0.87764586
-0.65058061,-0.76442994
-0.63619105,-0.65347174
-0.63628997,-0.44080755
-0.67681535,-0.21905695
-0.68532645,0.07077385
-0.69712274,0.30853354
-0.69742864,0.55617479
-0.66855071,0.71637590
-0.64282094,0.84057642
-0.56700878,0.79763510
-0.47039780,0.69373317
-0.36029051,0.48312223
-0.22846928,0.20613420
-0.05176070,-0.09095553
0.11108861,-0.37475092
0.26022854,-0.62314670
0.41671035,-0.78470686
0.56131750,-0.82806373
0.69405389,-0.74594978
0.78167505,-0.59715175
0.84421562,-0.35824200
0.85556019,-0.05300407
0.83717327,0.24611388
0.80996702,0.50253396
0.71932423,0.67672302
0.62610513,0.75339875
0.48553159,0.70766686
0.35186384,0.54846687
0.21029857,0.29525066
0.02651119,0.02209475
-0.12896714,-0.27497516
-0.33016993,-0.51396643
-0.47531743,-0.68923852
-0.62268562,-0.76302409
-0.73220603,-0.69080114
-0.86333048,-0.53384782
-0.91143598,-0.27624594
-0.93231208,0.02295418
-0.92873223,0.31767301
-0.85622285,0.58164631
-0.73622575,0.76128752
-0.59566303,0.83159815
-0.40005095,0.77765786
-0.17774107,0.64204251
0.02241257,0.41189364
0.20985730,0.12657773
0.37778834,-0.18469281
0.50525334,-0.47603952
0.57754957,-0.69569714
0.57829904,-0.81576195
0.55305648,-0.83982202
0.45246420,-0.76202655
0.30304056,-0.57321834
0.11307605,-0.29103618
-0.07986940,0.00572646
-0.26435195,0.29243045
-0.43678441,0.55703971
-0.60476953,0.76851377
-0.69406676,0.93790108
-0.75313073,1.03199522
-0.78397480,1.05096346
-0.78148795,1.00679718
-0.73721588,0.92440668
-0.66127956,0.81558046
-0.59335232,0.66234074
-0.51769050,0.56075524
-0.46282905,0.38376277
-0.42476342,0.27579507
-0.43974677,0.16957649
-0.44512646,0.05658951
-0.49278636,-0.07280634
-0.54868761,-0.20698498
-0.60632755,-0.31990701
-0.67097601,-0.49354596
-0.72623702,-0.64001882
-0.77873887,-0.73682566
-0.80714767,-0.83998205
-0.80927428,-0.89101192
-0.80170416,-0.90303823
-0.72619836,-0.86675969
-0.67724324,-0.74618487
-0.58592247,-0.60740752
-0.48353453,-0.40228264
-0.38358355,-0.19036299
-0.24551969,0.02238883
-0.07167839,0.20230302
0.07707249,0.36997717
0.23836813,0.46878024
0.41621469,0.55182866
0.59910973,0.56150162
0.75231373,0.50777917
0.85918063,0.43370006
0.98381035,0.31298133
1.02264631,0.14668289
1.00056537,-0.03887479
0.91860921,-0.21626964
0.80978801,-0.40138596
0.61827590,-0.59439555
0.37484827,-0.75997471
0.13896139,-0.87940061
-0.07692244,-0.97378231
-0.33637068,-1.01098141
-0.52994259,-1.02114093
-0.65858204,-0.97467241
-0.68478219,-0.81538139
-0.66957559,-0.63990446
-0.56630697,-0.43955461
-0.41985743,-0.17237335
-0.20688994,0.09611063
-0.00205273,0.35280880
0.23257528,0.51885826
0.43288670,0.67223220
0.59604352,0.72875481
0.67267731,0.65198120
0.67735163,0.55935166
0.62472225,0.36284130
0.47712763,0.10176061
0.28127121,-0.16002087
0.08104754,-0.39625977
-0.18457163,-0.60136979
-0.43673971,-0.68658744
-0.65568972,-0.69396402
-0.84149507,-0.62394261
-0.98523738,-0.43275149
-1.04264194,-0.20792436
-1.06127645,0.05990715
-1.00322172,0.31594078
-0.88694468,0.55035699
-0.74011918,0.70835137
-0.52634471,0.75403560
-0.35176629,0.72602447
-0.12608111,0.59279119
0.07333697,0.37821694
0.23317943,0.13007857
0.37037162,-0.17004520
0.48714000,-0.42251599
0.53079150,-0.62834106
0.51899548,-0.73866692
0.48625061,-0.77860326
0.40728820,-0.71801508
0.32285281,-0.54151732
0.18056568,-0.31735291
0.00773730,-0.07146834
-0.14376736,0.20147109
-0.32155444,0.50513875
-0.49600361,0.72465660
-0.67777763,0.90559514
-0.82890371,1.01776150
-0.91956178,1.05697856
-1.00775120,1.04596460
-1.01277229,0.98756569
-0.97410406,0.86410406
-0.84484002,0.73014779
-0.68597595,0.56251355
-0.44695431,0.37964277
-0.19080168,0.23493651
0.08795138,0.05773974
0.36120619,-0.10336742
0.55179091,-0.24808183
0.70453335,-0.40413944
0.76457671,-0.50632310
0.70750802,-0.60972645
0.58201411,-0.66485938
0.36654336,-0.70773630
0.10042788,-0.72901925
-0.17280475,-0.71434425
-0.42194939,-0.71694957
-0.65150646,-0.67184428
-0.77506011,-0.61490102
-0.79174143,-0.57438326
-0.68114509,-0.55427190
-0.49575570,-0.50823156
-0.25788823,-0.49998614
0.01568421,-0.52242548
0.31366181,-0.56622215
0.56200840,-0.58211019
0.70995978,-0.61466521
0.75959717,-0.65203983
0.68862811,-0.65668905
0.53422065,-0.67628108
0.27787071,-0.64424590
-0.01283997,-0.63506548
-0.31082362,-0.60978984
-0.55832598,-0.57116523
-0.73072422,-0.53749764
-0.81339880,-0.52473981
-0.75476187,-0.53130360
-0.59569833,-0.54734176
-0.35269039,-0.57532366
-0.07150616,-0.62050851
0.21031254,-0.62855522
0.47184504,-0.66341169
0.66298515,-0.68067089
0.75634921,-0.67048717
0.73254298,-0.66584196
0.59489977,-0.61554265
0.38139025,-0.59930867
0.10332689,-0.55941603
-0.19258152,-0.52455445
-0.42690860,-0.48196949
-0.61043862,-0.47661960
-0.74322385,-0.51954806
-0.80156620,-0.57297317
-0.72030231,-0.61097618
-0.57819595,-0.71125457
-0.35063174,-0.75044757
-0.08250719,-0.80911683
0.20591356,-0.80816474
0.46907000,-0.76598715
0.69887660,-0.68588497
0.87125525,-0.55966029
0.96742669,-0.37018595
1.01254195,-0.18085233
0.98305978,0.06510927
0.91245063,0.21706749
0.80480804,0.39959984
0.69438331,0.57251878
0.53606542,0.66416637
0.36802360,0.72421334
0.23178614,0.71457498
0.06959940,0.70061530
-0.04535183,0.65796931
-0.20406401,0.59552916
-0.31867432,0.55988905
-0.43079306,0.52129996
-0.55212209,0.54197159
-0.62779268,0.58572600
-0.68727093,0.61300628
-0.73313967,0.67808879
-0.74795363,0.76545664
-0.75824050,0.78343847
-0.71138996,0.81347778
-0.67710179,0.76808993
-0.61566850,0.67241680
-0.55432513,0.55171707
-0.50500939,0.36284524
-0.46955173,0.14521859
-0.44727141,-0.09886489
-0.45041075,-0.27751316
-0.46941483,-0.46966902
-0.53245918,-0.58506653
-0.59466036,-0.64545757
-0.65543483,-0.62005495
-0.73595463,-0.56470301
-0.79650934,-0.43829616
-0.80675132,-0.22290745
-0.81145528,-0.01217028
-0.78410628,0.21958581
-0.69372302,0.45296446
-0.57930329,0.66103862
-0.47648769,0.80253391
-0.29390080,0.92028252
-0.16151075,1.01227622
0.03036184,1.01520348
0.21701795,0.97544581
0.34589763,0.87484435
0.48134461,0.75719516
0.59472868,0.58768318
0.65382964,0.38825733
0.72904553,0.17129314
0.76231827,-0.00734677
0.79128565,-0.20858679
0.75095609,-0.36605472
0.73223946,-0.52699780
0.68459296,-0.58693432
0.62861869,-0.62364987
0.58952464,-0.58732325
0.52004998,-0.49091152
0.46323971,-0.35834583
0.42731027,-0.18303709
0.41189734,0.02219745
0.42420709,0.22181307
0.45630244,0.43661788
0.53496463,0.64363914
0.62307020,0.77539759
0.71624061,0.89513202
0.81811977,0.94382483
0.89108605,0.94463931
0.91829267,0.89227448
0.90666998,0.79827813
0.85383113,0.68520443
0.71671835,0.55619666
0.48933307,0.38192357
0.25363675,0.26855011
-0.00698121,0.10657227
-0.24089394,-0.02920562
-0.47829078,-0.16417897
-0.63615807,-0.29458945
-0.70350583,-0.43407066
-0.71898926,-0.54255857
-0.61328463,-0.65237609
-0.43733062,-0.77662579
-0.21161383,-0.84511854
0.07025000,-0.86920852
0.31013764,-0.87984745
0.54971933,-0.85000047
0.67696297,-0.78087061
0.73118345,-0.64317454
0.68035218,-0.50203569
0.54142278,-0.30653430
0.33034724,-0.12009183
0.04789910,0.08859196
-0.20343628,0.26248422
-0.45362913,0.43660241
-0.62921282,0.55515980
-0.73944025,0.62701825
-0.76005357,0.69024630
-0.66738423,0.68268506
-0.48959027,0.68109479
-0.23435252,0.65076483
0.01341219,0.63602301
0.28615588,0.61140626
0.52501093,0.60490607
0.71392690,0.59117374
0.85570511,0.57379500
0.90955018,0.61971209
0.91041553,0.66405693
0.84734926,0.66658972
0.76898771,0.66217159
0.64239630,0.68102859
0.54834354,0.65549921
0.46892896,0.59009211
0.45363312,0.51570190
0.44969803,0.40622968
0.48704698,0.29208240
0.52102619,0.13819105
0.59477563,-0.04023011
0.64628038,-0.20594597
0.68237045,-0.39414032
0.68693966,-0.54634006
0.69553508,-0.71114091
0.67699261,-0.85633806
0.60715107,-0.95243690
0.58574099,-0.99409268
0.51816065,-1.00183282
0.53784311,-0.92892496
0.51679192,-0.79914844
0.55641166,-0.64157683
0.59043722,-0.40196208
0.64952204,-0.16429641
0.70632349,0.06900822
0.71355679,0.28843404
0.74146924,0.48247611
0.72470494,0.60788036
0.69848579,0.66302787
0.60583910,0.66341619
0.48116873,0.56017105
0.35388294,0.41805625
0.22265480,0.22300736
0.05297912,-0.00712229
-0.12730121,-0.20693547
-0.28118948,-0.41210057
-0.43237472,-0.54811610
-0.57170371,-0.65524293
-0.70226067,-0.67568804
-0.79074782,-0.62794605
-0.84237118,-0.49738062
-0.90065988,-0.31901074
-0.90179746,-0.09265796
-0.86269232,0.14193989
-0.76278718,0.40544412
-0.66271673,0.61343386
-0.49347839,0.79151876
-0.32615772,0.93469042
-0.12274986,1.03920539
0.08191272,1.05204945
0.26340343,1.03603484
0.43252709,0.94966709
0.57053343,0.80993961
0.64005474,0.61274378
0.68950502,0.42026064
0.70128334,0.19050781
0.66161404,-0.04223360
0.64009732,-0.24472174
0.58673456,-0.41307196
0.55176662,-0.55258938
0.52110519,-0.61310858
0.54892737,-0.60902425
0.59441992,-0.55497927
0.66262500,-0.44189358
0.71223422,-0.26830388
0.77178946,-0.07037779
0.77982761,0.14901208
0.78594713,0.35001639
0.74905913,0.55155956
0.62637452,0.69781153
0.49678664,0.77905856
0.31094657,0.80268816
0.10011107,0.79403564
-0.11700023,0.75130859
-0.32024719,0.67094523
-0.45665171,0.58399411
-0.58429838,0.54264500
-0.64681005,0.51721265
-0.64858996,0.48834731
-0.57718721,0.52544703
-0.45214028,0.59492524
-0.27934616,0.65018683
-0.07223512,0.73275912
0.13457990,0.76570542
0.35232601,0.76868500
0.57837383,0.70724064
0.74641929,0.60137246
0.90759545,0.43454118
1.00538811,0.27649365
1.06073637,0.05710446
1.06242776,-0.16145780
0.95034445,-0.36355916
0.86280132,-0.55602963
0.65949481,-0.66119537
0.44795842,-0.73132414
0.18730509,-0.76802138
-0.03639496,-0.76575628
-0.27713167,-0.72535060
-0.47106389,-0.67043328
-0.62500119,-0.62698483
-0.66762994,-0.58598472
-0.64079323,-0.56032049
-0.55358035,-0.57748663
-0.37457375,-0.60194597
-0.15993315,-0.60571604
0.06247430,-0.66255107
0.32121215,-0.68142099
0.50917620,-0.66660398
0.65409264,-0.62409878
0.72049601,-0.58063876
0.70136457,-0.51437126
0.56879438,-0.40648381
0.41450747,-0.28396925
0.17150971,-0.13647002
-0.05591232,0.05376276
-0.31142604,0.20794355
-0.54531802,0.40006755
-0.73181900,0.54206576
-0.85504092,0.70715805
-0.90041035,0.83231300
-0.86438184,0.93116439
-0.83555627,0.97225094
-0.77048677,0.97434028
-0.64858003,0.90793376
-0.56787278,0.77257972
-0.51775200,0.62197654
-0.50787730,0.40370067
-0.52022779,0.15992062
-0.57033002,-0.06821097
-0.64240746,-0.29276808
-0.66883267,-0.49619110
-0.69121126,-0.62819199
-0.69436810,-0.70248018
-0.65020889,-0.69326146
-0.56591015,-0.59036933
-0.43267812,-0.43061084
-0.23571768,-0.24741405
-0.04434189,-0.00460827
0.13526878,0.20366443
